-35.45677150947161,65.0606309146283
-33.31385912645425,63.79891685493567
-46.5241883070667,55.990157376281324
-31.88905122817931,66.6295501355875
-34.662586197638596,63.3695750829515
-52.85549671946816,58.73937564060607
-38.68458911516603,57.80821276023821
-49.66405755726907,58.27106979000483
-51.37890933632433,54.513905790966746
-52.810194145962406,60.35123995793259
-34.76768148045557,60.56193815846724
-63.53214079839624,-49.17846021267275
-42.472495070830675,-41.09928794189552
-51.79537593967029,57.033446118422106
-42.10876853697882,59.1273843863876
-36.977901646717896,45.17438118067977
-36.739671890859036,63.934234115187074
-39.1942354175891,59.53249157627507
-56.34954382521547,22.624993317079493
-55.090047905654835,54.626454985054416
-36.34621208727345,60.11998358981937
-7.17347999653885,68.96385848206356
-18.495027215185253,37.77890633979399
-45.742523189483684,52.69964384288495
-48.78761337646015,19.62293673770965
-58.4048953955756,-58.92397289950865
-46.18196828770149,26.932883009300582
-65.3866632953422,-47.590633529616966
-42.742571872576704,-45.506965184382935
-57.245473201611645,-60.573910626256136
-37.14686354025192,57.702310775663946
-31.084618516125026,49.10094457761522
-55.44918761887352,56.15080723118878
-33.06267805560562,67.6055640928026
-45.92454976235076,55.25976196245027
-43.769853246866795,67.67750435308857
-43.161500366483565,28.01319784146249
-57.44296954641539,-59.247440872732426
-29.0614120749097,50.093835448275065
-42.14501038253712,35.4854226053939
-49.51855980607143,19.890877678970135
-64.1182781389317,-50.286849343808754
-8.90970974579601,10.816309935982327
-44.19259905730501,-47.26833492914345
-46.99096227881981,52.10219725966382
-31.894841820322995,45.54866207972447
-39.24603651661267,41.02176994642321
-50.86746508797744,18.596587206832577
-5.184680539628081,67.72855412060362
-48.4559335226524,-52.722012951007706
-43.108320733953164,44.73016845844434
-40.50499096506226,48.46663043119092
-55.61742500972288,50.78484958124127
-54.79497698049496,53.03982751965417
-53.41201216743013,49.761627987775405
-59.71464125547371,-50.550783035227276
-43.5580573673615,-46.614242163543565
-8.001527755192836,69.4440331076299
-1.9430472251721755,61.791167458502684
-1.9313053488036667,62.58175992289273
-53.472481321155094,51.30368966922912
-48.89440872935763,34.204898009953205
-34.700089604753536,49.671468600531156
-56.747516386168414,17.244523435418888
-62.82544233525774,-44.66324987544097
-60.15178048385433,-48.2400055581474
-33.12684849138434,45.024711945327
-3.8098140125816498,64.80102224046564
-56.650825774565504,16.20031243287629
-8.60618255635473,55.531875723999526
-53.44497505796429,47.631176552072546
-18.271205449979266,58.09033957091667
-40.13701590704551,39.3431146442107
20.506164917070816,69.52706649095558
-57.55593548731386,55.24321619993808
-14.236669196471958,34.52093904475061
-51.600413138408655,27.07126849040758
-43.71285083724559,68.41503054128178
-51.4145181107484,26.226701661903476
-20.659623467859618,28.219294298603508
-17.84118163475019,57.89613863061465
-47.58101681751412,-53.46797708714686
0.8261958002480886,69.63387553871623
-44.85983704173247,57.85712160992774
-43.5937596829915,25.77853056015997
-60.54411537432589,-46.00539756446657
-48.439531382397284,26.480784098230554
-54.87976292345126,-9.977419195814294
-57.02004020401334,-9.360094835151907
-33.175019256434204,43.437553962526366
-15.115984277054784,34.359957972283304
16.820796531913384,42.3057686662601
-50.11524609360066,35.752683192405165
1.1104264840111606,66.1721802469647
-58.2711526829093,22.185640772601165
-45.93298368620703,60.67308537442152
-34.2830484418867,48.81237545679476
-44.665284277728105,-38.32839551624
-9.58392730455185,12.353496376031911
-38.67040900247653,37.27507181560164
-13.808756130945346,18.414320467210928
-44.716244312275315,45.958537444861044
-20.31579048406921,12.969339155071543
-27.298658070162713,50.870005142378
-51.433265662748205,21.74109135509456
-39.44682917034967,32.15955936396691
-45.05648290029069,17.776530913745628
16.926672638328025,69.95630115762972
6.554320340964291,-71.7716717497073
-55.56685929169382,-53.96662045911409
-42.13160416720734,48.602695528725775
-52.528180987739596,-40.83534286904597
-64.62207648286923,-39.97685416992871
-52.74385226904124,-38.574629641680936
-55.82188045492533,-51.644748747437774
-53.66509105934719,-40.61482170865649
-63.56892541514402,-35.001869569969884
-2.2658344733969966,66.32665273700654
3.4818317896359305,67.76569638794754
-59.49111832027242,22.10195541826835
35.13197412130311,49.79479733773158
1.123837791108179,67.40531597481643
17.67253449133278,69.65561489752166
-39.285761283025586,34.05360408154326
-51.118692902603364,36.72393087782027
-53.384560080607656,-54.45721247252918
-25.630667374320623,31.938962737777327
-47.24307229187761,-56.04027277805512
-66.57682409700105,-30.967726231097007
-50.66317995305519,39.73705533233136
-63.45192607971388,-39.70011057598406
18.95615419329631,68.7553277156028
-18.159573109465807,43.91583567539453
-65.78807126548007,-32.70844206899799
4.969000868139039,-9.97154241336947
8.52621798214733,-71.54236947586067
-44.386263512652334,-75.1900882170501
16.528819627551464,41.97731183949989
